"","id","product","c_q_scl_powder_overall_liking","c_q_scl_powder_appearance_liking","c_q_scl_powder_aroma_liking","c_q_cata_powder_easy_to_prepare","c_q_cata_powder_dissolve_quickly","c_q_cata_powder_lumps","c_q_cata_powder_foamy","c_q_cata_powder_mild","c_q_cata_powder_milky","c_q_cata_powder_sweet","c_q_cata_powder_off_notes","c_q_cata_powder_nondairy_notes","c_q_cata_powder_natural_color","c_q_cata_powder_easy_scoop","c_q_scl_milk_preparation_liking","c_q_scl_milk_pretaste_appearance_liking","c_q_scl_milk_pretaste_overall_liking","c_q_scl_milk_posttaste_aroma_liking","c_q_scl_milk_posttaste_taste_liking","c_q_cata_milk_easy_prepare","c_q_cata_milk_easy_dissolve","c_q_cata_milk_lumps","c_q_cata_milk_low_foam","c_q_cata_milk_milk","c_q_cata_milk_milky","c_q_cata_milk_sweet","c_q_cata_milk_dairy_off_notes","c_q_cata_milk_smooth","c_q_cata_milk_natural_color","c_q_cata_milk_residue_bottle","c_q_scl_empty_bottle_appearance_liking","c_q_scl_empty_bottle_aroma_liking","c_q_scl_empty_bottle_overall_liking","c_s_organic","c_s_location","t_s_gender","c_s_age_group","c_s_brand_use","c_s_parent_type","c_s_child_age","c_s_child_gender","c_s_relationship","c_s_responsible_primary_care","c_s_responsible_purchase_product_child","c_s_breastfed","c_s_breastmilk_in_bottle","c_s_breastfed_duration","c_s_format","c_s_given_brand","c_s_current_brand","c_s_brand_reason","c_s_working_status","c_s_social"
"104",1110,"Profutura EU",8,7,7,1,1,2,1,1,1,1,2,2,1,1,6,8,7,7,8,1,1,1,2,2,1,1,2,1,1,2,7,7,7,2,1,1,1,2,1,8,1,2,2,1,2,2,0,1,"16",16,0,2,2
"105",1111,"Profutura EU",9,8,9,2,2,2,1,2,1,1,2,2,1,1,9,8,8,7,8,1,1,2,1,1,1,1,2,1,1,2,8,8,9,1,1,1,1,2,1,6,1,2,1,2,2,2,0,1,"19",19,0,1,2
"106",1112,"Profutura EU",10,9,10,2,1,1,2,1,1,2,2,2,1,2,10,10,9,10,10,1,1,2,2,2,1,2,2,2,1,1,10,10,10,1,1,2,1,1,2,6,1,1,1,1,2,2,0,1,"15",15,0,1,1
"107",1113,"Profutura EU",9,9,9,1,1,2,2,1,2,2,2,2,2,1,10,10,10,10,10,1,1,1,1,1,1,1,2,1,1,1,10,10,10,2,1,2,2,1,2,10,2,1,3,3,1,1,2,1,"2 3",3,0,1,1
"108",1114,"Profutura EU",8,8,8,1,1,2,2,1,1,2,2,2,1,1,9,9,8,8,7,1,1,2,2,1,1,1,2,1,1,1,7,8,4,1,1,2,4,1,2,10,2,1,3,3,2,2,0,2,"15",15,0,2,1
"109",1115,"Profutura EU",8,7,7,1,1,2,2,1,1,1,1,2,1,1,7,9,8,8,8,1,1,1,1,1,1,1,1,1,1,1,10,8,8,1,1,1,3,2,2,6,1,2,3,3,2,2,0,2,"17",17,0,1,2
"110",1116,"Profutura EU",4,4,5,2,2,1,1,2,2,1,1,1,2,2,6,4,5,4,8,1,1,2,2,1,1,2,2,1,2,2,5,6,6,1,1,2,4,1,2,11,1,1,2,2,1,1,2,2,"1",1,0,2,2
"111",1117,"Profutura EU",6,6,5,1,1,2,1,2,1,1,2,2,2,1,6,6,6,6,6,1,1,2,1,1,1,1,1,1,2,1,6,7,5,1,1,1,4,2,2,12,1,2,3,3,2,2,0,2,"19",19,0,1,1
"112",1118,"Profutura EU",6,5,6,2,1,1,1,1,1,2,2,2,1,2,6,6,6,6,6,1,1,1,1,1,2,2,2,2,1,2,6,6,6,1,1,1,2,1,2,6,1,2,3,3,2,2,0,1,"15",15,0,1,1
"113",1119,"Profutura EU",7,6,7,2,2,2,2,2,1,2,2,2,2,1,6,7,7,8,6,2,2,1,2,2,1,2,1,2,1,1,7,7,7,1,1,2,2,1,2,6,2,1,3,3,2,2,0,1,"15",15,0,2,2
"114",2001,"Profutura EU",5,5,4,1,1,2,2,1,2,2,1,1,2,1,6,4,5,7,9,1,1,1,1,1,1,1,2,1,1,2,9,8,9,2,2,1,2,1,1,11,2,2,3,3,2,2,0,1,"1 3",3,0,1,1
"115",2003,"Profutura EU",5,5,1,1,1,1,2,1,1,1,1,1,1,2,2,2,4,1,8,1,2,1,1,2,1,1,1,1,1,1,4,1,6,1,2,2,2,2,1,4,1,1,3,3,2,2,0,1,"17",17,0,3,1
"116",2004,"Profutura EU",5,5,4,1,1,2,2,2,1,2,1,1,1,2,9,8,4,4,7,1,1,1,2,2,2,1,1,1,2,2,3,4,4,2,2,1,2,1,1,3,1,2,3,3,2,2,0,1,"3",3,0,1,1
"117",2005,"Profutura EU",3,6,6,1,1,2,1,1,1,2,2,2,1,1,5,4,5,3,10,1,1,2,1,1,1,2,2,1,2,1,6,4,10,1,2,2,2,1,2,11,1,1,1,1,2,2,0,1,"15",15,0,3,1
"118",2006,"Profutura EU",10,10,10,1,1,2,2,1,1,2,2,1,1,1,10,10,10,10,10,1,1,1,2,1,1,2,2,1,1,2,10,10,10,2,2,2,2,1,2,8,1,1,1,1,2,2,0,1,"3",3,0,4,2
"119",2007,"Profutura EU",10,10,9,1,1,2,1,1,1,1,2,2,1,1,8,9,8,9,9,1,1,1,2,1,1,1,2,1,1,2,6,8,8,1,2,2,1,1,2,11,2,1,1,1,2,2,0,1,"1",1,0,4,2
"120",2008,"Profutura EU",9,8,2,1,1,2,2,2,1,2,2,1,1,1,8,9,9,9,8,2,1,2,1,1,2,2,2,2,2,1,7,7,8,1,2,2,1,2,1,9,1,1,2,1,1,2,2,1,"15 20",20,0,4,2
"121",2009,"Profutura EU",4,4,3,1,2,1,1,1,1,1,2,1,1,1,5,6,5,2,4,1,1,1,2,1,1,1,2,1,1,2,7,3,4,2,2,1,2,2,1,4,2,2,3,3,2,2,0,1,"1 15 16 19",16,0,1,2
"122",2010,"Profutura EU",10,10,8,1,1,2,2,1,1,1,2,1,1,1,10,10,10,7,10,1,1,2,1,1,1,2,2,1,1,2,10,10,10,1,2,2,2,2,2,9,2,1,2,2,2,2,0,1,"19",19,0,4,2
"123",2011,"Profutura EU",5,5,5,2,2,1,1,2,2,1,2,2,2,2,6,4,5,4,2,1,1,1,2,2,2,2,1,1,2,2,3,3,3,1,2,1,3,2,1,4,2,2,3,3,2,2,0,2,"19",19,0,1,1
"124",2014,"Profutura EU",3,4,4,1,1,2,1,2,2,1,1,2,2,2,2,3,4,6,5,1,1,1,2,1,1,1,2,1,1,2,5,5,6,1,2,2,2,2,1,4,2,1,1,1,2,2,0,1,"15 19",19,0,4,2
"125",2015,"Profutura EU",3,3,5,1,1,2,1,1,1,1,2,2,1,1,3,5,6,5,5,1,1,1,2,1,1,1,2,1,1,1,5,6,6,1,2,2,4,1,2,6,2,1,1,1,1,1,2,1,"3 15",15,0,3,2
"126",2016,"Profutura EU",7,6,7,2,2,1,2,2,2,2,1,2,1,1,6,6,6,1,4,1,1,1,1,2,1,1,2,1,1,2,6,2,5,1,2,2,2,2,1,4,2,1,3,3,2,2,0,2,"19",19,0,3,1
"127",2018,"Profutura EU",10,9,8,1,1,2,2,1,1,1,2,2,1,1,9,9,7,7,9,1,1,1,1,1,1,1,1,1,1,2,9,9,9,1,2,2,4,2,2,11,2,1,1,1,2,2,0,1,"23",23,0,2,1
"128",2019,"Profutura EU",6,6,2,1,1,2,2,1,1,1,2,2,1,1,7,7,8,5,5,1,1,1,1,1,1,1,2,1,2,1,5,5,7,1,2,2,4,2,1,10,2,1,1,1,2,2,0,1,"23",23,0,4,2
"129",2020,"Profutura EU",3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,5,2,1,1,1,1,1,1,1,1,2,1,1,1,1,5,1,4,1,2,2,2,1,1,9,1,1,1,1,2,2,0,1,"15",15,0,4,2
"130",2021,"Profutura EU",4,5,4,1,1,2,1,2,1,1,2,2,2,1,9,7,6,5,5,1,1,1,2,1,1,1,2,1,2,2,9,6,8,1,2,1,4,2,1,9,1,2,3,3,2,2,0,1,"19",19,0,1,2
"131",2022,"Profutura EU",10,10,10,1,1,2,1,2,1,1,1,1,1,1,10,10,10,10,3,1,1,2,1,1,1,1,1,1,1,1,10,7,7,2,2,2,1,2,1,4,2,1,1,1,0,2,0,1,"16",16,0,3,2
"132",2023,"Profutura EU",5,5,6,1,1,2,2,1,1,1,1,1,1,1,4,3,4,4,7,1,1,1,2,2,1,1,1,1,1,2,4,4,6,1,2,1,1,2,1,2,2,2,3,3,0,2,0,1,"19 20",19,0,4,2
"133",2024,"Profutura EU",5,4,3,2,2,1,1,2,1,1,1,2,1,2,7,7,7,6,8,1,1,1,1,1,1,1,1,1,1,1,8,8,8,1,2,2,4,1,2,10,2,1,3,3,2,2,0,1,"15",15,0,2,2
"134",2025,"Profutura EU",5,6,2,1,1,2,2,1,2,2,1,2,1,1,5,6,5,5,8,1,1,1,1,2,1,1,1,1,1,1,8,5,6,2,2,1,1,2,1,5,1,2,3,3,2,2,0,1,"15 16",16,0,1,2
"135",2026,"Profutura EU",6,5,6,1,2,1,1,1,2,2,2,1,2,1,3,4,2,1,4,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,1,6,2,1,2,2,2,2,0,1,"2 3",3,0,2,2
"136",2027,"Profutura EU",2,3,3,1,2,1,2,1,2,1,1,1,2,1,4,4,3,3,3,1,1,2,2,2,1,2,1,1,1,1,4,4,4,2,2,2,2,1,2,3,2,1,1,1,2,2,0,1,"3",3,0,3,2
"137",2028,"Profutura EU",6,6,6,1,2,1,1,1,1,1,1,1,1,1,6,7,7,7,7,2,1,2,1,1,1,1,1,1,1,1,7,7,7,1,2,2,2,1,2,12,2,1,1,1,2,2,0,1,"15",15,0,2,1
"138",2030,"Profutura EU",8,4,6,1,1,1,1,1,1,1,1,1,1,1,8,7,7,7,6,1,2,2,2,1,1,1,1,1,1,2,8,4,7,1,2,2,2,1,2,10,1,1,3,3,2,2,0,1,"15",15,0,3,1
"139",2031,"Profutura EU",10,10,10,1,1,2,1,1,1,1,2,2,1,1,10,10,10,10,10,1,1,2,1,1,1,2,2,1,1,1,10,10,10,1,2,1,4,1,2,10,1,2,3,3,2,2,0,1,"15",15,0,3,1
"140",2032,"Profutura EU",7,6,7,1,1,1,1,1,1,1,1,2,2,1,9,10,7,8,4,2,1,1,2,2,2,2,1,1,1,2,4,3,4,2,2,1,1,2,1,2,2,2,3,3,2,2,0,1,"1 16",16,0,1,2
"141",2033,"Profutura EU",10,10,10,1,1,2,2,1,2,2,2,1,1,1,10,7,7,1,3,1,1,1,2,1,2,2,2,1,1,2,5,3,6,1,2,2,3,1,1,11,1,1,2,2,2,2,0,2,"15",15,0,4,2
"142",2034,"Profutura EU",4,5,5,1,2,2,1,2,1,1,2,2,1,1,5,5,5,5,5,1,2,1,2,1,1,1,2,2,1,1,5,4,5,1,2,1,3,1,2,11,2,2,3,3,2,2,0,1,"15",15,0,1,2
"143",2035,"Profutura EU",5,5,5,1,1,2,1,1,1,1,2,1,1,1,5,7,6,7,9,1,1,1,1,1,1,2,2,1,1,2,8,9,10,1,2,1,1,2,1,11,2,2,3,3,2,2,0,1,"19",19,0,1,2
"144",2036,"Profutura EU",6,7,8,1,1,2,1,2,1,1,2,2,1,1,7,8,8,6,5,1,1,1,2,1,1,1,2,1,1,1,7,5,7,1,2,2,1,2,1,3,2,1,3,3,2,2,0,1,"19",19,0,2,1
"145",2037,"Profutura EU",6,7,1,1,1,2,1,2,2,2,2,2,1,1,6,6,7,4,4,1,1,1,2,2,2,1,2,1,1,2,6,3,7,1,2,2,2,1,1,7,2,1,1,1,1,2,2,1,"1",1,0,3,1
"146",2038,"Profutura EU",6,6,6,1,1,2,2,1,2,2,1,2,1,1,10,7,6,1,6,1,1,1,1,1,1,2,2,2,1,1,5,5,5,1,2,2,1,1,1,5,2,1,1,1,2,2,0,1,"15",15,0,4,1
"147",2039,"Profutura EU",10,7,6,2,1,1,1,2,2,1,1,2,1,1,10,10,10,10,10,1,1,1,1,1,1,1,2,1,1,1,10,10,10,1,2,1,2,1,1,5,1,2,3,3,2,2,0,2,"15",15,0,1,1
"148",2040,"Profutura EU",6,4,5,1,1,2,1,2,2,2,2,2,2,1,6,6,6,6,9,1,1,1,1,1,1,1,1,1,1,1,5,6,8,1,2,2,4,1,2,10,2,1,1,1,2,2,0,1,"2",2,0,3,1
"149",2041,"Profutura EU",5,5,5,2,2,1,2,2,1,2,2,2,1,2,4,5,5,6,3,2,2,2,1,2,1,2,2,2,2,1,4,4,5,1,2,2,4,1,2,7,1,1,1,1,2,2,0,2,"15",15,0,1,1
"150",2042,"Profutura EU",4,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,3,2,2,6,2,1,3,3,2,2,0,1,"16",16,0,4,2
"151",2043,"Profutura EU",4,5,3,2,2,1,1,1,1,2,1,2,1,2,7,4,9,5,2,1,1,1,2,1,1,2,1,1,1,1,8,6,5,1,2,2,3,1,2,3,1,1,1,1,2,2,0,2,"15",15,0,1,1
"152",2044,"Profutura EU",1,1,1,1,1,2,1,2,1,2,1,2,1,1,5,4,1,3,5,1,1,1,2,1,2,1,1,2,2,2,3,3,3,1,2,1,3,1,2,5,2,2,3,1,2,2,0,2,"15",15,0,2,2
"153",2045,"Profutura EU",4,4,1,1,1,2,1,2,2,2,1,1,2,1,5,3,4,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,5,2,1,3,1,0,2,0,2,"15",15,0,2,2
"154",2046,"Profutura EU",3,5,5,2,2,1,1,2,2,2,1,2,1,2,5,5,5,6,7,1,2,2,2,1,1,1,2,2,1,2,7,6,7,1,2,2,2,1,2,12,1,1,1,1,2,2,0,2,"1 15",15,0,4,2
"155",2047,"Profutura EU",8,8,8,1,1,2,2,1,2,2,2,1,1,1,9,6,5,5,6,1,1,2,1,1,1,1,2,1,1,1,6,7,8,1,2,2,2,1,2,11,1,1,1,1,0,2,0,2,"15",15,0,4,1
"156",2048,"Profutura EU",9,10,10,1,1,2,1,1,1,1,2,2,1,1,10,10,10,7,8,1,1,1,2,1,1,1,2,1,1,1,10,10,10,1,2,2,2,1,2,8,2,1,1,1,2,2,0,2,"1",1,0,2,2
"157",2049,"Profutura EU",5,5,2,1,1,2,2,1,1,2,1,2,2,1,6,4,4,6,3,1,1,1,2,2,2,2,2,1,1,1,7,5,6,1,2,1,3,1,2,10,1,2,3,3,2,2,0,2,"15",15,0,1,1
"158",2050,"Profutura EU",8,7,7,1,1,2,1,1,1,1,1,1,1,1,7,7,7,7,7,1,1,2,1,1,1,1,1,1,1,1,7,7,7,2,2,2,4,2,2,5,1,1,1,1,2,2,0,2,"16",16,0,3,1
"159",2051,"Profutura EU",4,3,2,2,2,2,2,2,1,2,2,2,1,1,4,5,4,5,7,1,1,1,1,1,1,1,1,1,1,2,7,6,7,1,2,1,4,1,2,6,1,1,1,1,2,2,0,1,"15",15,0,2,1
"160",2052,"Profutura EU",6,7,8,1,1,2,1,1,1,1,1,1,1,1,6,6,7,7,7,1,1,1,1,1,1,1,1,1,1,1,7,7,7,2,2,1,2,2,1,5,2,2,3,3,1,0,3,1,"15 18",18,0,1,1
"161",2053,"Profutura EU",6,6,6,1,1,2,1,1,1,1,1,1,1,1,7,6,6,6,7,1,1,1,1,1,1,1,1,1,1,1,7,6,6,2,2,2,2,2,1,5,1,1,3,3,0,2,0,1,"15 18",18,0,2,1
"162",2054,"Profutura EU",1,1,1,1,2,1,1,2,1,2,2,2,2,1,5,6,7,5,6,1,1,2,2,1,1,1,2,1,1,2,5,2,4,1,2,2,2,1,2,12,1,1,1,1,2,2,0,1,"15",15,0,4,2
"163",2055,"Profutura EU",10,9,8,1,1,1,1,1,1,1,1,1,1,1,9,10,8,7,8,1,1,2,2,1,1,1,1,1,1,1,7,8,8,1,2,1,4,2,2,10,1,2,3,2,2,2,0,1,"19",19,0,1,2
"164",2056,"Profutura EU",8,8,8,1,1,2,2,1,1,1,1,1,1,1,8,7,6,7,9,1,1,1,1,1,1,1,1,1,1,1,9,9,9,2,2,2,2,2,1,3,2,1,2,2,2,2,0,2,"16",16,0,3,2
"165",2057,"Profutura EU",8,8,3,1,1,2,1,1,1,1,1,1,1,1,7,8,5,3,5,1,1,1,2,1,1,1,1,1,1,1,6,3,5,1,2,1,3,2,2,7,2,2,3,3,1,1,2,1,"20",20,0,1,1
"166",2058,"Profutura EU",8,9,9,1,1,2,2,1,2,2,2,2,1,1,7,6,6,7,6,1,1,2,2,1,1,1,2,1,1,2,6,6,5,1,2,2,3,1,2,6,1,1,3,3,2,2,0,1,"15",15,0,4,2
"167",2059,"Profutura EU",3,3,3,1,2,1,1,1,1,1,2,2,2,1,8,7,7,6,3,1,1,2,2,2,1,2,2,1,1,1,6,6,5,1,2,2,3,2,1,6,1,1,1,1,2,2,0,1,"17",17,0,4,2
"168",2060,"Profutura EU",8,9,8,1,1,2,1,1,1,2,2,2,1,1,8,4,6,3,6,1,1,1,1,1,1,1,2,1,2,1,6,4,7,1,2,2,1,1,1,4,2,1,1,1,2,2,0,1,"15",15,0,2,2
"169",2061,"Profutura EU",4,5,5,1,2,1,1,2,1,1,1,2,2,2,5,9,8,7,6,2,1,1,1,1,1,1,2,1,1,2,6,6,6,2,2,2,1,2,1,7,2,1,1,1,2,2,0,1,"18",18,0,3,1
"170",2062,"Profutura EU",8,8,8,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,1,2,2,1,1,1,1,1,1,1,1,7,7,8,2,2,2,2,2,1,9,1,1,1,1,0,1,2,2,"16",16,0,4,2
"171",2063,"Profutura EU",10,10,10,1,1,2,1,1,1,1,2,1,1,1,10,10,10,10,10,1,1,2,1,1,1,2,2,1,1,1,10,10,10,2,2,2,4,2,1,3,2,1,1,1,2,2,0,2,"16",16,0,3,2
"172",2064,"Profutura EU",6,4,7,1,2,1,2,1,1,2,2,2,1,2,6,5,6,8,6,1,1,1,2,1,1,1,2,1,1,2,6,7,7,2,2,2,4,2,2,11,1,1,2,2,1,2,2,2,"15 16 18",16,0,4,2
"173",2065,"Profutura EU",10,10,10,1,1,1,1,1,1,1,1,2,1,1,10,10,10,9,9,1,1,1,1,1,1,1,2,1,1,1,10,10,10,1,2,2,1,1,2,11,2,1,3,3,2,2,0,1,"15",15,0,2,2
"174",2066,"Profutura EU",8,8,4,2,2,1,1,2,2,2,2,1,2,2,8,8,8,9,8,2,2,1,1,2,2,2,1,2,1,1,8,8,9,1,2,1,2,1,2,10,2,2,3,3,1,2,2,1,"15 19",15,0,2,2
"175",2067,"Profutura EU",8,8,8,1,1,2,1,2,1,1,2,2,1,1,8,8,8,8,9,1,1,1,1,1,1,1,2,1,1,1,8,8,9,1,2,2,3,2,2,12,2,1,3,3,2,2,0,1,"19",19,0,2,1
"176",2068,"Profutura EU",7,8,8,1,1,2,2,2,2,1,2,2,2,1,8,8,8,7,8,1,1,1,2,1,1,2,2,1,1,1,7,7,8,1,2,2,3,2,2,8,1,1,1,1,2,2,0,1,"98",98,0,4,2
"177",2069,"Profutura EU",5,5,3,1,1,1,1,2,1,1,2,1,1,1,6,7,6,5,4,1,1,1,2,2,2,2,1,1,1,1,7,4,5,1,2,2,2,1,1,5,1,1,1,1,2,2,0,2,"2 15",2,0,3,2
"178",2070,"Profutura EU",10,8,7,2,1,1,1,1,1,1,1,2,2,2,8,6,6,7,10,1,1,2,2,1,1,1,2,1,1,1,6,6,7,2,2,1,1,2,1,5,2,2,3,3,2,2,0,1,"18",18,0,1,1
"179",2071,"Profutura EU",7,4,1,1,1,2,2,1,1,1,2,1,1,1,5,6,5,6,5,1,1,1,1,1,1,1,2,1,1,2,5,4,4,1,2,2,1,1,2,11,2,1,1,1,0,0,0,2,"15",15,0,4,2
"180",2072,"Profutura EU",5,5,6,1,1,2,1,1,1,2,2,1,1,1,5,8,7,4,4,1,1,2,1,1,1,2,2,1,1,1,8,4,5,2,2,1,2,2,2,8,1,2,3,3,0,2,0,2,"15 16 18 19",16,0,1,2
"181",2073,"Profutura EU",10,6,10,1,1,1,1,1,1,1,1,1,1,1,10,6,6,10,6,1,1,1,1,1,1,1,1,1,1,1,10,8,10,1,2,1,2,2,1,4,2,2,3,3,1,1,2,2,"1 3 17 18",17,0,1,2
"182",2074,"Profutura EU",10,10,4,1,1,2,1,1,1,1,2,2,1,1,9,9,10,8,9,1,1,2,1,1,1,1,2,1,1,1,9,9,9,2,2,1,3,2,2,7,1,2,3,3,2,2,0,1,"16",16,0,1,2
"183",2075,"Profutura EU",2,1,2,2,2,1,2,1,2,2,1,1,1,1,2,9,4,8,10,2,1,1,1,2,1,1,2,1,1,1,6,7,7,1,2,2,3,1,1,8,1,1,1,1,0,1,4,2,"1 15",1,0,2,1
"184",2076,"Profutura EU",8,8,9,1,2,1,1,1,1,1,2,2,1,1,8,8,8,8,8,1,1,1,2,1,1,1,2,1,1,2,8,8,8,1,2,1,3,2,2,12,2,2,3,3,2,2,0,1,"19",19,0,1,1
"185",2077,"Profutura EU",10,10,8,1,1,2,2,1,1,1,1,1,1,1,10,10,10,8,10,1,1,1,2,1,1,1,1,1,1,2,8,10,10,1,2,2,3,2,1,2,1,1,3,3,2,2,0,1,"19",19,0,3,1
"186",2078,"Profutura EU",9,9,6,1,1,2,2,1,1,1,2,2,1,1,9,8,7,7,8,1,1,1,2,1,1,1,2,1,1,2,5,6,8,2,2,1,4,2,1,2,1,2,3,3,2,2,0,1,"16",16,0,1,1
"187",2079,"Profutura EU",7,5,6,1,1,2,1,1,1,1,1,1,1,1,5,5,5,5,7,1,1,1,2,1,1,1,1,1,1,2,6,7,7,1,2,2,3,2,2,11,1,1,1,1,0,1,3,2,"15 19",19,0,4,2
"188",2080,"Profutura EU",7,9,7,1,1,2,2,1,1,2,1,1,1,2,8,8,7,7,7,1,1,1,1,1,1,1,1,1,1,1,8,8,6,1,2,2,4,2,1,6,2,1,1,1,2,2,0,2,"17",17,0,3,1
"189",2081,"Profutura EU",9,10,10,1,1,2,1,1,1,1,1,1,1,1,10,10,10,10,9,1,1,2,2,1,1,1,1,1,1,2,10,10,10,1,2,1,3,2,1,6,1,2,3,3,2,2,0,1,"17",17,0,1,1
"190",2082,"Profutura EU",4,3,1,2,2,1,2,1,2,2,2,1,2,1,10,10,8,8,1,1,1,1,1,1,2,1,1,1,1,1,8,8,9,1,2,2,4,2,1,5,2,1,1,1,2,2,0,2,"19",19,0,4,2
"191",2083,"Profutura EU",10,7,10,1,1,1,2,2,1,1,2,2,1,2,8,6,7,8,7,2,1,2,2,2,1,2,2,1,2,1,8,7,8,1,2,2,4,2,1,4,2,1,1,1,0,0,0,2,"19",19,0,4,2
"192",2084,"Profutura EU",8,8,8,1,1,2,1,1,1,1,2,2,1,1,8,7,8,6,7,1,1,1,1,1,1,1,2,1,1,1,7,7,8,1,2,2,4,1,1,1,1,1,1,1,2,2,0,1,"15",15,0,3,1
"193",2085,"Profutura EU",7,5,10,1,1,2,1,1,1,1,2,1,1,1,6,8,7,10,5,1,1,1,1,1,1,1,2,1,1,1,6,10,7,2,2,1,2,2,1,7,2,2,3,3,2,2,0,2,"15 16 17 18",16,0,1,2
"194",2086,"Profutura EU",4,4,2,2,2,1,1,2,2,2,1,1,2,2,8,8,4,1,1,1,1,2,2,2,1,1,1,1,1,2,6,1,6,2,2,1,3,2,1,3,2,2,3,3,0,1,1,2,"18",18,0,1,1
"195",2087,"Profutura EU",5,5,4,2,2,1,1,2,1,1,1,2,2,2,5,6,6,5,4,2,1,1,1,2,1,1,2,2,1,1,8,6,5,1,2,2,2,2,1,1,2,1,3,3,2,2,0,1,"17",17,0,3,1
"196",2088,"Profutura EU",6,6,6,1,2,1,1,1,1,1,1,2,1,2,8,8,8,8,4,1,1,1,2,1,1,2,1,1,1,2,8,8,8,1,2,2,2,1,1,12,1,1,1,1,2,2,0,1,"15",15,0,2,1
"197",2089,"Profutura EU",9,9,4,1,1,2,1,1,1,2,2,1,1,1,9,9,9,5,1,1,1,2,1,1,1,2,1,1,1,1,9,5,4,1,2,2,4,1,2,12,1,1,1,2,2,2,0,1,"15",15,0,1,1
"198",2090,"Profutura EU",6,5,4,2,2,1,2,2,2,1,2,2,2,2,6,6,6,7,3,1,1,1,2,2,2,1,2,1,2,2,5,6,5,1,2,2,3,2,2,1,1,1,2,2,2,2,0,1,"19",19,0,3,1
"199",2091,"Profutura EU",8,8,6,1,1,2,1,1,1,1,2,2,1,1,6,7,7,6,6,1,1,1,1,1,1,1,1,1,1,2,6,7,7,1,2,2,2,2,2,5,2,1,2,2,2,2,0,1,"15 19",19,0,3,2
"200",2092,"Profutura EU",7,6,4,1,1,2,2,2,1,1,2,2,1,1,4,7,6,3,3,1,1,2,1,1,2,2,2,1,1,1,6,3,2,1,2,1,4,2,2,11,1,2,3,3,2,2,0,1,"19",19,0,1,2
"201",2093,"Profutura EU",8,8,10,2,2,1,2,1,1,2,2,2,1,1,7,4,6,4,7,1,1,1,2,1,1,1,1,1,1,2,4,7,6,2,2,2,2,2,1,5,1,1,1,1,0,1,2,1,"17 18",18,0,3,1
"202",2094,"Profutura EU",8,9,5,1,1,2,2,1,2,1,1,1,1,1,7,7,7,5,6,1,1,2,2,1,1,2,2,1,1,2,5,5,6,1,2,2,4,1,2,8,2,1,1,1,2,2,0,1,"15",15,0,3,1
"203",2095,"Profutura EU",8,7,7,1,1,2,2,2,1,1,1,2,1,1,8,7,8,9,7,1,1,2,1,1,1,1,2,1,1,2,9,7,8,2,2,1,1,2,1,4,2,2,3,3,0,2,0,1,"15 16",16,0,1,1
"204",2096,"Profutura EU",10,10,8,1,1,2,1,1,1,2,2,2,1,1,8,10,10,5,7,1,1,1,1,1,1,2,1,1,1,1,8,7,9,2,2,2,2,2,1,5,1,1,1,1,1,2,2,2,"18",18,0,3,1
"205",2097,"Profutura EU",7,6,6,2,1,1,2,1,2,1,2,2,1,1,8,7,7,3,7,1,1,2,2,1,1,1,2,1,1,1,8,7,8,2,2,2,3,2,1,5,2,1,1,1,0,1,1,1,"16",16,0,4,1
"206",2098,"Profutura EU",6,5,6,1,1,2,2,1,1,2,2,2,1,1,8,8,9,8,9,1,1,1,1,1,1,1,2,1,1,1,9,9,9,1,2,2,3,2,1,3,2,1,2,2,1,1,1,1,"15 19",19,0,4,1
"207",2099,"Profutura EU",8,8,8,1,1,2,2,1,1,2,2,2,1,1,10,10,10,9,8,1,2,1,1,1,1,1,1,1,1,1,9,8,9,1,2,2,1,2,1,4,1,1,1,1,1,0,2,2,"17",17,0,3,2
"208",2100,"Profutura EU",5,5,6,2,2,1,1,1,1,1,1,2,2,2,6,5,5,7,7,1,1,1,1,1,1,1,2,1,1,1,6,6,6,1,2,2,4,2,2,9,2,1,1,1,2,2,0,1,"15 19 23",19,0,3,1
"209",2101,"Profutura EU",5,5,7,1,1,2,1,1,2,1,2,2,2,1,6,5,5,5,7,1,1,1,2,2,1,1,2,2,1,1,5,4,6,1,2,2,3,2,2,8,2,1,1,1,1,2,2,1,"23",23,0,4,2
"210",2103,"Profutura EU",5,5,4,2,1,2,2,1,1,1,2,2,2,1,5,5,6,7,7,2,1,2,1,2,1,1,1,1,1,1,6,7,7,1,2,2,3,1,2,8,2,1,1,1,2,2,0,1,"1",1,0,2,1
"211",2104,"Profutura EU",8,8,8,1,1,2,1,1,2,2,2,1,1,1,8,8,8,8,7,1,1,1,2,1,1,1,1,1,1,1,8,7,8,2,2,2,1,1,1,5,1,1,1,1,2,2,0,1,"3",3,0,3,1
